Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,Unnamed: 7,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
NSE,14260,1,PGIL,PGIL-EQ,EQ,0.05,,Pearl Global Industries Limited,EQ,15-FEB-2007,5,1,INE940H01022,5
NSE,940,1,PGHL,PGHL-EQ,EQ,0.05,,Procter & Gamble Health Limited,EQ,24-APR-1996,10,1,INE199A01012,10
NSE,2535,1,PGHH,PGHH-EQ,EQ,0.05,,Procter & Gamble Hygiene and Health Care Limited,EQ,07-JUL-2004,10,1,INE179A01014,10
NSE,25358,1,PGEL,PGEL-EQ,EQ,0.05,,PG Electroplast Limited,EQ,26-SEP-2011,1,1,INE457L01029,1
NSE,22602,1,PFS,PFS-EQ,EQ,0.01,,PTC India Financial Services Limited,EQ,30-MAR-2011,10,1,INE560K01014,10
NSE,13500,1,PFOCUS,PFOCUS-BE,BE,0.01,,Prime Focus Limited,BE,20-JUN-2006,1,1,INE367G01038,1
NSE,2643,1,PFIZER,PFIZER-EQ,EQ,0.05,,Pfizer Limited,EQ,28-APR-1999,10,1,INE182A01018,10
NSE,14299,1,PFC,PFC-EQ,EQ,0.05,,Power Finance Corporation Limited,EQ,23-FEB-2007,10,1,INE134E01011,10
NSE,11351,1,PETRONET,PETRONET-EQ,EQ,0.05,,Petronet LNG Limited,EQ,26-MAR-2004,10,1,INE347G01014,10
NSE,18365,1,PERSISTENT,PERSISTENT-EQ,EQ,0.05,,Persistent Systems Limited,EQ,06-APR-2010,5,1,INE262H01021,5
NSE,2256,1,PENINLAND,PENINLAND-EQ,EQ,0.01,,Peninsula Land Limited,EQ,08-FEB-1995,2,1,INE138A01028,2
NSE,20621,1,PENIND,PENIND-EQ,EQ,0.01,,Pennar Industries Limited,EQ,25-NOV-2010,5,1,INE932A01024,5
NSE,2412,1,PEL,PEL-EQ,EQ,0.05,,Piramal Enterprises Limited,EQ,08-FEB-1995,2,1,INE140A01024,2
NSE,2610,1,PEARLPOLY,PEARLPOLY-EQ,EQ,0.01,,Pearl Polymers Limited,EQ,11-OCT-1995,10,1,INE844A01013,10
NSE,5264,1,PDSL,PDSL-EQ,EQ,0.05,,PDS Limited,EQ,21-OCT-2014,2,1,INE111Q01021,2
NSE,15377,1,PDMJEPAPER,PDMJEPAPER-EQ,EQ,0.01,,Pudumjee Paper Products Limited,EQ,30-MAR-2016,1,1,INE865T01018,1
NSE,29124,1,PCJEWELLER,PCJEWELLER-EQ,EQ,0.01,,PC Jeweller Limited,EQ,27-DEC-2012,10,1,INE785M01013,10
NSE,2649,1,PCBL,PCBL-EQ,EQ,0.05,,PCBL LIMITED,EQ,29-MAR-1995,1,1,INE602A01031,1
NSE,6705,1,PAYTM,PAYTM-EQ,EQ,0.05,,One 97 Communications Limited,EQ,18-NOV-2021,1,1,INE982J01020,1
NSE,16192,1,PAVNAIND,PAVNAIND-EQ,EQ,0.05,,Pavna Industries Limited,EQ,01-JUN-2023,10,1,INE07S101020,10
NSE,15219,1,PATINTLOG,PATINTLOG-EQ,EQ,0.01,,Patel Integrated Logistics Limited,EQ,11-JAN-2008,10,1,INE529D01014,10
NSE,11699,1,PATELENG,PATELENG-EQ,EQ,0.01,,Patel Engineering Limited,EQ,24-FEB-2005,1,1,INE244B01030,1
NSE,17029,1,PATANJALI,PATANJALI-EQ,EQ,0.05,,Patanjali Foods Limited,EQ,24-JAN-2020,2,1,INE619A01035,2
NSE,6045,1,PASUPTAC,PASUPTAC-EQ,EQ,0.01,,Pasupati Acrylon Limited,EQ,12-OCT-2021,10,1,INE818B01023,10
NSE,13795,1,PARSVNATH,PARSVNATH-BE,BE,0.01,,Parsvnath Developers Limited,BE,30-NOV-2006,5,1,INE561H01026,5
NSE,22649,1,PARKHOTELS,PARKHOTELS-EQ,EQ,0.01,,Apeejay Surrendra Park Hotels Limited,EQ,12-FEB-2024,1,1,INE988S01028,1
NSE,8975,1,PARASPETRO,PARASPETRO-BE,BE,0.01,,Paras Petrofils Limited,BE,14-FEB-1996,1,1,INE162C01024,1
NSE,5914,1,PARAS,PARAS-BE,BE,0.05,,Paras Defence and Space Technologies Limited,BE,01-OCT-2021,10,1,INE045601015,10
NSE,17130,1,PARAGMILK,PARAGMILK-EQ,EQ,0.01,,Parag Milk Foods Limited,EQ,19-MAY-2016,10,1,INE883N01014,10
NSE,9741,1,PARADEEP,PARADEEP-EQ,EQ,0.01,,Paradeep Phosphates Limited,EQ,27-MAY-2022,10,1,INE088F01024,10
NSE,13951,1,PARACABLES,PARACABLES-EQ,EQ,0.01,,Paramount Communications Limited,EQ,03-JAN-2007,2,1,INE074B01023,2
NSE,5631,1,PAR,PAR-EQ,EQ,0.05,,Par Drugs And Chemicals Limited,EQ,16-SEP-2021,10,1,INE04LG01015,10
NSE,6152,1,PANSARI,PANSARI-BE,BE,0.01,,Pansari Developers Limited,BE,18-OCT-2021,10,1,INE697V01011,10
NSE,25392,1,PANAMAPET,PANAMAPET-EQ,EQ,0.05,,Panama Petrochem Limited,EQ,30-SEP-2011,2,1,INE305C01029,2
NSE,16355,1,PANACHE,PANACHE-BE,BE,0.01,,Panache Digilife Limited,BE,06-JAN-2020,10,1,INE895W01019,10
NSE,4055,1,PANACEABIO,PANACEABIO-EQ,EQ,0.01,,Panacea Biotec Limited,EQ,17-APR-1996,1,1,INE922B01023,1
NSE,17059,1,PALREDTEC,PALREDTEC-BE,BE,0.01,,Palred Technologies Limited,BE,09-MAY-2016,10,1,INE218G01033,10
NSE,21383,1,PALASHSECU,PALASHSECU-EQ,EQ,0.01,,Palash Securities Limited,EQ,28-JUL-2017,10,1,INE471W01019,10
NSE,17197,1,PAKKA,PAKKA-EQ,EQ,0.05,,PAKKA LIMITED,EQ,11-JUL-2023,10,1,INE551D01018,10
NSE,25468,1,PAISALO,PAISALO-EQ,EQ,0.01,,Paisalo Digital Limited,EQ,17-OCT-2011,1,1,INE420C01059,1
NSE,14413,1,PAGEIND,PAGEIND-EQ,EQ,0.05,,Page Industries Limited,EQ,16-MAR-2007,10,1,INE761H01022,10
NSE,14310,1,OSWALSEEDS,OSWALSEEDS-BE,BE,0.01,,ShreeOswal Seeds And Chemicals Limited,BE,28-FEB-2023,2,1,INE00IK01029,2
NSE,471,1,OSWALGREEN,OSWALGREEN-EQ,EQ,0.01,,Oswal Greentech Limited,EQ,28-AUG-1996,10,1,INE143A01010,10
NSE,5362,1,OSWALAGRO,OSWALAGRO-BE,BE,0.01,,Oswal Agro Mills Limited,BE,29-MAR-1995,10,1,INE142A01012,10
NSE,12643,1,OSIAHYPER,OSIAHYPER-BE,BE,0.01,,Osia Hyper Retail Limited,BE,01-DEC-2022,1,1,INE06IR01021,1
NSE,2979,1,ORTINGLOBE,ORTINGLOBE-EQ,EQ,0.01,,ORTIN GLOBAL LIMITED,EQ,30-MAR-2021,10,1,INE749B01020,10
NSE,19931,1,ORISSAMINE,ORISSAMINE-EQ,EQ,0.05,,The Orissa Minerals Development Company Limited,EQ,29-SEP-2010,1,1,INE725E01024,1
NSE,24962,1,ORIENTTECH,ORIENTTECH-BE,BE,0.05,,Orient Technologies Limited,BE,28-AUG-2024,10,1,INE0PPK01015,10
NSE,2496,1,ORIENTPPR,ORIENTPPR-EQ,EQ,0.01,,Orient Paper & Industries Limited,EQ,29-MAR-1995,1,1,INE592A01026,1
NSE,18208,1,ORIENTLTD,ORIENTLTD-EQ,EQ,0.01,,Orient Press Limited,EQ,03-MAR-2010,10,1,INE609C01024,10
NSE,2493,1,ORIENTHOT,ORIENTHOT-EQ,EQ,0.01,,Oriental Hotels Limited,EQ,27-AUG-1998,1,1,INE750A01020,1
NSE,2972,1,ORIENTELEC,ORIENTELEC-EQ,EQ,0.05,,Orient Electric Limited,EQ,14-MAY-2018,1,1,INE142Z01019,1
NSE,13111,1,ORIENTCER,ORIENTCER-EQ,EQ,0.01,,ORIENT CERATECH LIMITED,EQ,15-DEC-2005,1,1,INE569C01020,1
NSE,30089,1,ORIENTCEM,ORIENTCEM-EQ,EQ,0.05,,Orient Cement Limited,EQ,12-JUL-2013,1,1,INE876N01018,1
NSE,14278,1,ORIENTBELL,ORIENTBELL-EQ,EQ,0.05,,Orient Bell Limited,EQ,14-FEB-2007,10,1,INE607D01018,10
NSE,14350,1,ORIENTALTL,ORIENTALTL-BE,BE,0.01,,Oriental Trimex Limited,BE,07-MAR-2007,10,1,INE998H01012,10
NSE,10159,1,ORICONENT,ORICONENT-EQ,EQ,0.01,,Oricon Enterprises Limited,EQ,24-JUL-2015,2,1,INE730A01022,2
NSE,926,1,ORCHPHARMA,ORCHPHARMA-EQ,EQ,0.05,,Orchid Pharma Limited,EQ,02-NOV-2020,10,1,INE191A01027,10
NSE,31475,1,ORBTEXP,ORBTEXP-EQ,EQ,0.01,,Orbit Exports Limited,EQ,05-NOV-2013,10,1,INE231G01010,10
NSE,21469,1,OPTIEMUS,OPTIEMUS-EQ,EQ,0.05,,Optiemus Infracom Limited,EQ,08-AUG-2017,10,1,INE350C01017,10
NSE,2481,1,ONWARDTEC,ONWARDTEC-EQ,EQ,0.05,,Onward Technologies Limited,EQ,07-MAR-2001,10,1,INE229A01017,10
NSE,15278,1,ONMOBILE,ONMOBILE-EQ,EQ,0.01,,OnMobile Global Limited,EQ,19-FEB-2008,10,1,INE809I01019,10
NSE,2475,1,ONGC,ONGC-EQ,EQ,0.05,,Oil & Natural Gas Corporation Limited,EQ,19-JUL-1995,5,1,INE213A01029,5
NSE,9939,1,ONEPOINT,ONEPOINT-EQ,EQ,0.01,,One Point One Solutions Limited,EQ,09-MAY-2019,2,1,INE840Y01029,2
NSE,25496,1,ONELIFECAP,ONELIFECAP-BE,BE,0.01,,Onelife Capital Advisors Limited,BE,17-OCT-2011,10,1,INE912L01015,10
NSE,13515,1,OMKARCHEM,OMKARCHEM-BZ,BZ,0.01,,Omkar Speciality Chemicals Limited,BZ,10-FEB-2011,10,1,INE474L01016,10
NSE,24235,1,OMINFRAL,OMINFRAL-BE,BE,0.01,,OM INFRA LIMITED,BE,17-JUN-2011,1,1,INE239D01028,1
NSE,14857,1,OMAXE,OMAXE-BE,BE,0.01,,Omaxe Limited,BE,09-AUG-2007,10,1,INE800H01010,10
NSE,10922,1,OMAXAUTO,OMAXAUTO-EQ,EQ,0.01,,Omax Autos Limited,EQ,20-FEB-2003,10,1,INE090B01011,10
NSE,10637,1,OLECTRA,OLECTRA-EQ,EQ,0.05,,Olectra Greentech Limited,EQ,20-MAR-2002,4,1,INE260D01016,4
NSE,24777,1,OLAELEC,OLAELEC-EQ,EQ,0.01,,Ola Electric Mobility Limited,EQ,09-AUG-2024,10,1,INE0LXG01040,10
NSE,8109,1,OILCOUNTUB,OILCOUNTUB-BE,BE,0.01,,Oil Country Tubular Limited,BE,30-AUG-1995,10,1,INE591A01010,10
NSE,17438,1,OIL,OIL-EQ,EQ,0.05,,Oil India Limited,EQ,30-SEP-2009,10,1,INE274J01014,10
NSE,10738,1,OFSS,OFSS-EQ,EQ,0.05,,Oracle Financial Services Software Limited,EQ,28-JUN-2002,5,1,INE881D01027,5
NSE,12256,1,OCCL,OCCL-BE,BE,0.05,,Oriental Carbon & Chemicals Limited,BE,27-JAN-2016,10,1,INE321D01016,10
NSE,20242,1,OBEROIRLTY,OBEROIRLTY-EQ,EQ,0.05,,Oberoi Realty Limited,EQ,20-OCT-2010,10,1,INE093I01010,10
NSE,8797,1,OBCL,OBCL-EQ,EQ,0.01,,Orissa Bengal Carrier Limited,EQ,07-APR-2022,10,1,INE426Z01016,10
NSE,10768,1,OAL,OAL-EQ,EQ,0.05,,Oriental Aromatics Limited,EQ,11-JUL-2019,5,1,INE959C01023,5
NSE,6545,1,NYKAA,NYKAA-EQ,EQ,0.01,,FSN E-Commerce Ventures Limited,EQ,10-NOV-2021,1,1,INE388Y01029,1
NSE,5426,1,NUVOCO,NUVOCO-EQ,EQ,0.05,,Nuvoco Vistas Corporation Limited,EQ,23-AUG-2021,10,1,INE118D01016,10
NSE,18721,1,NUVAMA,NUVAMA-EQ,EQ,0.05,,Nuvama Wealth Management Limited,EQ,26-SEP-2023,10,1,INE531F01015,10
NSE,2350,1,NURECA,NURECA-EQ,EQ,0.05,,Nureca Limited,EQ,25-FEB-2021,10,1,INE0DSF01015,10
NSE,10791,1,NUCLEUS,NUCLEUS-EQ,EQ,0.05,,Nucleus Software Exports Limited,EQ,19-DEC-2002,10,1,INE096B01018,10
NSE,11630,1,NTPC,NTPC-EQ,EQ,0.05,,NTPC Limited,EQ,05-NOV-2004,10,1,INE733E01010,10
NSE,14180,1,NSLNISP,NSLNISP-EQ,EQ,0.01,,NMDC Steel Limited,EQ,20-FEB-2023,10,1,INE0NNS01018,10
NSE,11239,1,NSIL,NSIL-EQ,EQ,0.05,,Nalwa Sons Investments Limited,EQ,17-NOV-2003,10,1,INE023A01030,10
NSE,13675,1,NRL,NRL-EQ,EQ,0.01,,Nupur Recyclers Limited,EQ,12-JAN-2023,10,1,INE0JM501013,10
NSE,7553,1,NRBBEARING,NRBBEARING-EQ,EQ,0.05,,NRB Bearing Limited,EQ,08-MAR-2000,2,1,INE349A01021,2
NSE,20314,1,NRAIL,NRAIL-EQ,EQ,0.05,,N R Agarwal Industries Limited,EQ,05-APR-2017,10,1,INE740D01017,10
NSE,22478,1,NOVAAGRI,NOVAAGRI-BE,BE,0.01,,Nova Agritech Limited,BE,31-JAN-2024,2,1,INE02H701025,2
NSE,4160,1,NORBTEAEXP,NORBTEAEXP-EQ,EQ,0.01,,Norben Tea & Exports Limited,EQ,26-JUN-1996,10,1,INE369C01017,10
NSE,11214,1,NOIDATOLL,NOIDATOLL-BE,BE,0.01,,Noida Toll Bridge Company Limited,BE,06-DEC-2002,10,1,INE781B01015,10
NSE,2442,1,NOCIL,NOCIL-EQ,EQ,0.05,,NOCIL Limited,EQ,17-JAN-1996,10,1,INE163A01018,10
NSE,15332,1,NMDC,NMDC-EQ,EQ,0.01,,NMDC Limited,EQ,03-MAR-2008,1,1,INE584A01023,1
NSE,8585,1,NLCINDIA,NLCINDIA-EQ,EQ,0.05,,NLC India Limited,EQ,23-AUG-2000,10,1,INE589A01014,10
NSE,2439,1,NKIND,NKIND-EQ,EQ,0.01,,NK Industries Limited,EQ,07-JUL-1995,10,1,INE542C01019,10
NSE,3247,1,NITIRAJ,NITIRAJ-EQ,EQ,0.01,,Nitiraj Engineers Limited,EQ,22-APR-2021,10,1,INE439T01012,10
NSE,13175,1,NITINSPIN,NITINSPIN-EQ,EQ,0.05,,Nitin Spinners Limited,EQ,02-FEB-2006,10,1,INE229H01012,10
NSE,13300,1,NITCO,NITCO-EQ,EQ,0.01,,Nitco Limited,EQ,21-MAR-2006,10,1,INE858F01012,10
NSE,18840,1,NIRAJISPAT,NIRAJISPAT-EQ,EQ,0.01,,Niraj Ispat Industries Limited,EQ,27-OCT-2016,10,1,INE326T01011,10
NSE,255,1,NIRAJ,NIRAJ-EQ,EQ,0.01,,Niraj Cement Structurals Limited,EQ,01-OCT-2020,10,1,INE368I01016,10
NSE,6782,1,NIPPOBATRY,NIPPOBATRY-EQ,EQ,0.05,,Indo-National Limited,EQ,06-OCT-1999,5,1,INE567A01028,5
NSE,14194,1,NINSYS,NINSYS-EQ,EQ,0.05,,NINtec Systems Limited,EQ,21-FEB-2023,10,1,INE395U01014,10
NSE,2421,1,NILKAMAL,NILKAMAL-EQ,EQ,0.05,,Nilkamal Limited,EQ,01-NOV-1995,10,1,INE310A01015,10
NSE,7450,1,NILASPACES,NILASPACES-BE,BE,0.01,,Nila Spaces Limited,BE,28-DEC-2018,1,1,INE00S901012,1
NSE,9253,1,NILAINFRA,NILAINFRA-EQ,EQ,0.01,,Nila Infrastructures Limited,EQ,21-MAY-2015,1,1,INE937C01029,1
NSE,17747,1,NIITMTS,NIITMTS-EQ,EQ,0.05,,NIIT Learning Systems Limited,EQ,08-AUG-2023,2,1,INE342G01023,2
NSE,11522,1,NIITLTD,NIITLTD-EQ,EQ,0.01,,NIIT Limited,EQ,16-AUG-2004,2,1,INE161A01038,2
NSE,29733,1,NIBL,NIBL-EQ,EQ,0.01,,NRB Industrial Bearings Limited,EQ,09-APR-2013,2,1,INE047O01014,2
NSE,399,1,NIACL,NIACL-EQ,EQ,0.05,,The New India Assurance Company Limited,EQ,13-NOV-2017,5,1,INE470Y01017,5
NSE,17400,1,NHPC,NHPC-EQ,EQ,0.01,,NHPC Limited,EQ,01-SEP-2009,10,1,INE848E01016,10
NSE,11840,1,NH,NH-EQ,EQ,0.05,,Narayana Hrudayalaya Ltd.,EQ,06-JAN-2016,10,1,INE410P01011,10
NSE,10277,1,NGLFINE,NGLFINE-EQ,EQ,0.05,,NGL Fine-Chem Limited,EQ,08-JUL-2022,5,1,INE887E01022,5
NSE,5401,1,NGIL,NGIL-EQ,EQ,0.01,,Nakoda Group of Industries Limited,EQ,20-AUG-2021,10,1,INE236Y01012,10
NSE,13925,1,NFL,NFL-EQ,EQ,0.01,,National Fertilizers Limited,EQ,28-DEC-2006,10,1,INE870D01012,10
NSE,9864,1,NEXTMEDIA,NEXTMEDIA-BE,BE,0.01,,Next Mediaworks Limited,BE,04-APR-2001,10,1,INE747B01016,10
NSE,1164,1,NEWGEN,NEWGEN-EQ,EQ,0.05,,Newgen Software Technologies Limited,EQ,29-JAN-2018,10,1,INE619B01017,10
NSE,2406,1,NEULANDLAB,NEULANDLAB-EQ,EQ,0.05,,Neuland Laboratories Limited,EQ,13-OCT-2008,10,1,INE794A01010,10
NSE,14111,1,NETWORK18,NETWORK18-EQ,EQ,0.01,,Network18 Media & Investments Limited,EQ,02-FEB-2007,5,1,INE870H01013,5
NSE,17433,1,NETWEB,NETWEB-EQ,EQ,0.05,,Netweb Technologies India Limited,EQ,27-JUL-2023,2,1,INE0NT901020,2
NSE,17963,1,NESTLEIND,NESTLEIND-EQ,EQ,0.05,,Nestle India Limited,EQ,01-AUG-2023,1,1,INE239A01024,1
NSE,15409,1,NESCO,NESCO-EQ,EQ,0.05,,Nesco Limited,EQ,08-APR-2008,2,1,INE317F01035,2
NSE,9917,1,NEOGEN,NEOGEN-EQ,EQ,0.05,,Neogen Chemicals Limited,EQ,08-MAY-2019,10,1,INE136S01016,10
NSE,2388,1,NELCO,NELCO-EQ,EQ,0.05,,NELCO Limited,EQ,28-MAY-2003,10,1,INE045B01015,10
NSE,14761,1,NELCAST,NELCAST-EQ,EQ,0.01,,Nelcast Limited,EQ,27-JUN-2007,2,1,INE189I01024,2
NSE,11927,1,NECLIFE,NECLIFE-EQ,EQ,0.01,,Nectar Lifesciences Limited,EQ,18-JUL-2005,1,1,INE023H01027,1
NSE,13533,1,NECCLTD,NECCLTD-BE,BE,0.01,,North Eastern Carrying Corporation Limited,BE,02-MAR-2016,10,1,INE553C01016,10
NSE,11427,1,NDTV,NDTV-EQ,EQ,0.01,,New Delhi Television Limited,EQ,19-MAY-2004,4,1,INE155G01029,4
NSE,22255,1,NDRAUTO,NDRAUTO-EQ,EQ,0.05,,Ndr Auto Components Limited,EQ,30-JUL-2020,10,1,INE07OG01012,10
NSE,14547,1,NDLVENTURE,NDLVENTURE-EQ,EQ,0.01,,NDL Ventures Limited,EQ,24-APR-2007,10,1,INE353A01023,10
NSE,31258,1,NDL,NDL-EQ,EQ,0.01,,Nandan Denim Limited,EQ,23-MAR-2012,10,1,INE875G01030,10
NSE,18375,1,NDGL,NDGL-BE,BE,0.05,,Naga Dhunseri Group Limited,BE,29-AUG-2016,10,1,INE756C01015,10
NSE,14490,1,NCLIND,NCLIND-EQ,EQ,0.01,,NCL Industries Limited,EQ,03-APR-2007,10,1,INE732C01016,10
NSE,2319,1,NCC,NCC-EQ,EQ,0.05,,NCC Limited,EQ,14-OCT-2003,2,1,INE868B01028,2
NSE,19115,1,NBIFIN,NBIFIN-BE,BE,0.05,,N. B. I. Industrial Finance Company Limited,BE,23-NOV-2016,5,1,INE365I01020,5
NSE,31415,1,NBCC,NBCC-EQ,EQ,0.01,,NBCC (India) Limited,EQ,12-APR-2012,1,1,INE095N01031,1
NSE,2987,1,NAZARA,NAZARA-EQ,EQ,0.05,,Nazara Technologies Limited,EQ,30-MAR-2021,4,1,INE418L01021,4
NSE,2385,1,NAVNETEDUL,NAVNETEDUL-EQ,EQ,0.01,,Navneet Education Limited,EQ,08-FEB-1995,2,1,INE060A01024,2
NSE,10557,1,NAVKARCORP,NAVKARCORP-EQ,EQ,0.01,,Navkar Corporation Limited,EQ,09-SEP-2015,10,1,INE278M01019,10
NSE,14672,1,NAVINFLUOR,NAVINFLUOR-EQ,EQ,0.05,,Navin Fluorine International Limited,EQ,01-JUN-2007,2,1,INE048G01026,2
NSE,4014,1,NAVA,NAVA-EQ,EQ,0.05,,NAVA LIMITED,EQ,03-APR-1996,2,1,INE725A01022,2
NSE,13751,1,NAUKRI,NAUKRI-EQ,EQ,0.05,,Info Edge (India) Limited,EQ,21-NOV-2006,10,1,INE663F01024,10
NSE,6364,1,NATIONALUM,NATIONALUM-EQ,EQ,0.01,,National Aluminium Company Limited,EQ,28-APR-1999,5,1,INE139A01034,5
NSE,11069,1,NATHBIOGEN,NATHBIOGEN-BE,BE,0.01,,Nath Bio-Genes (India) Limited,BE,28-JAN-2014,10,1,INE448G01010,10
NSE,3918,1,NATCOPHARM,NATCOPHARM-EQ,EQ,0.05,,Natco Pharma Limited,EQ,27-DEC-1995,2,1,INE987B01026,2
NSE,11631,1,NARMADA,NARMADA-BE,BE,0.01,,Narmada Agrobase Limited,BE,27-OCT-2022,10,1,INE117Z01011,10
NSE,357,1,NAM-INDIA,NAM-INDIA-EQ,EQ,0.05,,Nippon Life India Asset Management Limited,EQ,06-NOV-2017,10,1,INE298J01013,10
NSE,14440,1,NAHARSPING,NAHARSPING-EQ,EQ,0.05,,Nahar Spinning Mills Limited,EQ,23-MAR-2007,5,1,INE290A01027,5
NSE,14448,1,NAHARPOLY,NAHARPOLY-BE,BE,0.05,,Nahar Poly Films Limited,BE,23-MAR-2007,5,1,INE308A01027,5
NSE,13106,1,NAHARINDUS,NAHARINDUS-EQ,EQ,0.01,,Nahar Industrial Enterprises Limited,EQ,15-DEC-2005,10,1,INE289A01011,10
NSE,15360,1,NAHARCAP,NAHARCAP-EQ,EQ,0.05,,Nahar Capital and Financial Services Limited,EQ,11-MAR-2008,5,1,INE049I01012,5
NSE,14705,1,NAGREEKEXP,NAGREEKEXP-BE,BE,0.01,,Nagreeka Exports Limited,BE,18-JUN-2007,5,1,INE123B01028,5
NSE,14943,1,NAGREEKCAP,NAGREEKCAP-BE,BE,0.01,,Nagreeka Capital & Infrastructure Limited,BE,18-SEP-2007,5,1,INE245I01016,5
NSE,17295,1,NAGAFERT,NAGAFERT-EQ,EQ,0.01,,Nagarjuna Fertilizers and Chemicals Limited,EQ,15-JUN-2016,1,1,INE454M01024,1
NSE,20425,1,NACLIND,NACLIND-EQ,EQ,0.01,,NACL Industries Limited,EQ,07-APR-2017,1,1,INE295D01020,1
NSE,19015,1,MVGJL,MVGJL-EQ,EQ,0.01,,Manoj Vaibhav Gems N Jewellers Limited,EQ,03-OCT-2023,10,1,INE0KNT01012,10
NSE,20831,1,MUTHOOTMF,MUTHOOTMF-EQ,EQ,0.01,,Muthoot Microfin Limited,EQ,26-DEC-2023,10,1,INE046W01019,10
NSE,23650,1,MUTHOOTFIN,MUTHOOTFIN-EQ,EQ,0.05,,Muthoot Finance Limited,EQ,06-MAY-2011,10,1,INE414G01012,10
NSE,10415,1,MUTHOOTCAP,MUTHOOTCAP-EQ,EQ,0.05,,Muthoot Capital Services Limited,EQ,24-AUG-2015,10,1,INE296G01013,10
NSE,2313,1,MURUDCERA,MURUDCERA-EQ,EQ,0.01,,Murudeshwar Ceramics Limited,EQ,28-MAY-2004,10,1,INE692B01014,10
NSE,2307,1,MUNJALSHOW,MUNJALSHOW-EQ,EQ,0.01,,Munjal Showa Limited,EQ,12-MAY-2003,2,1,INE577A01027,2
NSE,13511,1,MUNJALAU,MUNJALAU-EQ,EQ,0.01,,Munjal Auto Industries Limited,EQ,19-JUL-2006,2,1,INE672B01032,2
NSE,8687,1,MUKTAARTS,MUKTAARTS-EQ,EQ,0.01,,Mukta Arts Limited,EQ,12-SEP-2000,5,1,INE374B01019,5
NSE,22980,1,MUKKA,MUKKA-EQ,EQ,0.01,,Mukka Proteins Limited,EQ,07-MAR-2024,1,1,INE0CG401037,1
NSE,11325,1,MUKANDLTD,MUKANDLTD-EQ,EQ,0.01,,Mukand Limited,EQ,23-FEB-2004,10,1,INE304A01026,10
NSE,20878,1,MUFTI,MUFTI-EQ,EQ,0.01,,Credo Brands Marketing Limited,EQ,27-DEC-2023,2,1,INE220Q01020,2
NSE,19783,1,MUFIN,MUFIN-EQ,EQ,0.01,,Mufin Green Finance Limited,EQ,06-NOV-2023,1,1,INE08KJ01020,1
NSE,2294,1,MTNL,MTNL-EQ,EQ,0.01,,Mahanagar Telephone Nigam Limited,EQ,17-FEB-1999,10,1,INE153A01019,10
NSE,2709,1,MTARTECH,MTARTECH-EQ,EQ,0.05,,Mtar Technologies Limited,EQ,15-MAR-2021,10,1,INE864I01014,10
NSE,8596,1,MSUMI,MSUMI-EQ,EQ,0.01,,Motherson Sumi Wiring India Limited,EQ,28-MAR-2022,1,1,INE0FS801015,1
NSE,9356,1,MSTCLTD,MSTCLTD-EQ,EQ,0.05,,Mstc Limited,EQ,29-MAR-2019,10,1,INE255X01014,10
NSE,11919,1,MSPL,MSPL-EQ,EQ,0.01,,MSP Steel & Power Limited,EQ,18-JUL-2005,10,1,INE752G01015,10
NSE,2283,1,MRPL,MRPL-EQ,EQ,0.01,,Mangalore Refinery and Petrochemicals Limited,EQ,07-JAN-2005,10,1,INE103A01014,10
NSE,9002,1,MRO-TEK,MRO-TEK-BE,BE,0.01,,MRO-TEK Realty Limited,BE,01-NOV-2000,5,1,INE398B01018,5
NSE,2277,1,MRF,MRF-EQ,EQ,0.05,,MRF Limited,EQ,18-SEP-1996,10,1,INE883A01011,10
NSE,10578,1,MPSLTD,MPSLTD-EQ,EQ,0.05,,MPS Limited,EQ,21-JAN-2002,10,1,INE943D01017,10
NSE,4503,1,MPHASIS,MPHASIS-EQ,EQ,0.05,,MphasiS Limited,EQ,04-JUN-2004,10,1,INE356A01018,10
NSE,2268,1,MOTOGENFIN,MOTOGENFIN-EQ,EQ,0.01,,The Motor & General Finance Limited,EQ,08-FEB-1995,5,1,INE861B01023,5
NSE,20788,1,MOTISONS,MOTISONS-EQ,EQ,0.01,,Motisons Jewellers Limited,EQ,26-DEC-2023,10,1,INE0FRK01012,10
NSE,14947,1,MOTILALOFS,MOTILALOFS-EQ,EQ,0.05,,Motilal Oswal Financial Services Limited,EQ,11-SEP-2007,1,1,INE338I01027,1
NSE,4204,1,MOTHERSON,MOTHERSON-EQ,EQ,0.01,,Samvardhana Motherson International Limited,EQ,14-AUG-1996,1,1,INE775A01035,1
NSE,2259,1,MOREPENLAB,MOREPENLAB-EQ,EQ,0.01,,Morepen Laboratories Limited,EQ,24-NOV-1999,2,1,INE083A01026,2
NSE,5938,1,MONTECARLO,MONTECARLO-EQ,EQ,0.05,,Monte Carlo Fashions Limited,EQ,19-DEC-2014,10,1,INE950M01013,10
NSE,7679,1,MONARCH,MONARCH-EQ,EQ,0.05,,Monarch Networth Capital Limited,EQ,06-JAN-2022,10,1,INE903D01011,10
NSE,6713,1,MOLDTKPAC,MOLDTKPAC-EQ,EQ,0.05,,Mold-Tek Packaging Limited,EQ,23-FEB-2015,5,1,INE893J01029,5
